,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3
0,2.85,1.484397028573405,1.4853724620722824,1.545831693246261,1.5442069076704716,1.5473573119942752,1.548615411972856,1.5465500728291017,1.5457548586128655
1,2.852,1.4884060504940106,1.4891256787669227,1.5383757022789293,1.5379596673258649,1.5200170615867419,1.5187378787436063,1.5752675809236543,1.5741946975960994
2,2.854,1.4847081173813979,1.4835710485748204,1.5053952430938138,1.5055748379030043,1.4880393673682266,1.4875821034888081,1.4758931427315851,1.4758739339240627
3,2.856,1.4614399857966274,1.4606236888896635,1.5542990383466921,1.5560055004758004,1.514738695057628,1.516436099335343,1.522422228588784,1.5209876570994876
4,2.858,1.4890666462690565,1.4905499424137547,1.5594888575850354,1.5612830870024728,1.5117713228626022,1.5116012545185071,1.5719699095843243,1.5729412828674953
5,2.86,1.4884871021589532,1.4868785581268396,1.5729803248723289,1.5716594448082062,1.525878252466216,1.5263047509388985,1.560635296337709,1.5597281087963482
6,2.862,1.49136702087602,1.493288371984337,1.5575362717856676,1.5580798972137724,1.5316543307703754,1.5305007080192132,1.5619458686727428,1.563586739790338
7,2.864,1.4550665602123285,1.4543734808373032,1.5304049766748447,1.530241779789162,1.4844134274317995,1.4851705362659708,1.5729725159556784,1.5716613183597363
8,2.866,1.5031996582701188,1.5029758675359701,1.5456611567890604,1.5462133714701949,1.5087847425349592,1.508783493175436,1.5974597108951702,1.5968826651176005
9,2.868,1.4866058863412308,1.48761489623141,1.5432183587527057,1.5403935679863778,1.5106128587102725,1.5114774119869816,1.5771908064131144,1.5774583244451228
10,2.87,1.4610920395059508,1.4617377996899972,1.567363695940837,1.5659203790736629,1.5332912971566965,1.5331193547819688,1.5350917756191098,1.5343092112178964
